FromNodeId,ToNodeId
1324,8007
0050872,4556
4556,3908
4556,5583
4556,6658
4556,7169
4556,7480
0050875,5409
5409,3905
5409,5411
5409,5414
5409,5421
0050876,4138
4138,13580
4138,4137
4138,9741
4138,899
4138,9446
0050877,26
26,10610
26,12388
26,13313
26,13316
26,1428
26,28
26,4989
0050879,0050953
0050953,0050951
0050882,1441
1441,0050954
1441,0050955
1441,0050956
1441,0050957
1441,0050958
1441,0050959
1441,0050960
1441,0050961
1441,0050962
1441,0050963
1441,0050964
1441,0050965
1441,0050966
1441,0050967
1441,0050968
1441,0050969
1441,0050970
1441,0050971
1441,0050972
1441,0050973
1441,0050974
1441,0050975
1441,0050976
1441,0050977
1441,0050978
1441,0050979
1441,0050980
1441,0050981
1441,0050982
1441,0050983
1441,0050984
1441,0050985
1441,0050986
1441,0050987
1441,0050988
1441,0060162
1441,1440
1441,0050951
0050884,4194
4194,2018
4194,4195
4194,9351
4194,9993
0050886,2476
2476,0060245
2476,607
0050888,1059
0050888,0060179
0050888,0060309
0050890,14330
0050890,4752
0050891,656
656,12028
656,0060089
0050892,5719
5719,0050936
5719,3953
5719,7379
0050895,0060094
0060094,0050898
0060094,0060123
0060094,0060098
0060094,166
0060094,180
0060094,6610
0060094,7017
0060094,8153
0050896,2762
2762,184
0050897,3371
3371,201
3371,4545
3371,4549
3371,5859
3371,5861
3371,5862
3371,5866
3371,5867
0050899,4203
4203,3200
4203,4202
4203,4706
4203,4206
4203,4207
4203,6501
0050900,4153
4153,3302
0050901,3187
3187,0060108
0050902,4706
0050902,3857
0050902,3861
0050902,3864
0050902,3868
0050902,3869
0050902,3873
4706,4205
4706,1319
4706,4707
4706,7501
0050903,14384
14384,368
0050904,8850
0050904,4531
0050904,4866
8850,297
8850,5309
8850,8849
8850,9036
8850,9173
0050905,3350
3350,2647
3350,2685
3350,6193
3350,6755
3350,8303
3350,8305
0050906,0060096
0060096,0060115
0060096,10203
0060096,5387
0050907,3306
3306,3305
3306,2994
0050908,4960
4960,0070004
4960,2531
0050910,1517
0050911,11239
11239,10155
11239,11241
11239,3559
11239,4902
11239,8151
0050912,235
235,10657
235,1896
235,4118
0050915,1984
1984,2780
1984,5777
0050916,1325
1325,3904
0050917,5421
0050918,119
0050918,136
119,120
119,134
119,138
119,1901
119,1910
119,5171
0050919,4876
4876,12003
4876,4875
4876,11920
0050920,8858
8858,8557
0050921,0060119
0060119,8533
0060119,8557
0060119,9261
0050923,3963
3963,3962
3963,1781
3963,3969
3963,4687
3963,8161
0050924,4045
4045,4043
4045,0060100
4045,4230
0050925,10154
10154,10021
10154,10153
10154,10155
10154,13499
10154,13996
10154,4907
10154,5272
10154,5740
10154,7506
0050926,13499
13499,3216
0050927,1737
1737,7505
0050928,2394
2394,2143
2394,2145
2394,2146
2394,2150
2394,2152
2394,2153
2394,2156
2394,120
2394,2999
2394,3002
2394,6554
0050929,1909
1909,3162
1909,4359
1909,4360
1909,6846
1909,7206
0050930,8849
0050931,9036
0050932,3905
3905,3908
3905,4872
3905,7596
0050933,4001
4001,0050934
4001,3713
4001,2151
4001,4555
4001,5531
4001,6179
4001,6898
0050935,371
371,769
0050937,5875
5875,12339
5875,12341
5875,12342
5875,5874
0050938,3459
0050938,3457
3459,3007
3459,3458
3459,4680
3459,4877
3459,5050
3459,5592
3459,5658
3459,5675
3459,5760
3459,6629
3459,6741
3459,6776
3459,7578
3459,7843
3459,8029
0050939,9460
9460,4114
9460,5165
9460,5750
9460,7437
9460,8188
9460,8302
9460,9459
9460,363
0050940,7519
7519,2893
0050951,963
0050989,963
963,0050990
963,0050991
963,0050992
963,0050993
963,0050994
963,0050995
963,0050996
0060000,10314
0060000,4562
10314,0060068
0060001,303
0060001,9828
303,302
303,150
0060004,438
0060004,0060499
438,0060033
438,417
0060005,417
0060005,12361
0060005,7188
417,0060029
417,0060030
417,0060031
417,0060032
417,0060039
417,0060049
417,0060050
417,0060051
417,12029
417,12132
417,12297
417,12306
417,12894
417,12900
417,13080
417,1575
417,2987
417,2988
417,0060056
417,9808
417,986
0060006,627
627,0060007
627,0060008
627,0060009
627,0060011
627,0060012
627,0060013
627,0060014
627,0060015
627,0060016
627,0060017
627,0060018
627,0060019
627,0060020
627,5810
627,5812
627,628
0060010,628
628,0060021
628,0060022
628,0060023
628,5813
628,612
0060024,2115
2115,0060025
2115,0060026
2115,14177
2115,612
2115,2583
2115,2959
2115,6025
0060027,2583
2583,0060028
2583,12177
2583,14179
2583,625
0060031,10608
0060031,2048
0060033,12842
0060037,150
0060037,0060040
150,0060043
150,10935
150,1234
150,1510
150,1561
150,1766
150,4737
150,507
0060039,8506
0060040,1206
0060040,13487
0060043,0060044
0060043,10132
0060043,10817
0060043,10849
0060043,1876
0060044,10236
0060044,10834
0060044,1235
0060044,13351
0060044,9336
0060045,1766
0060046,93
0060046,4541
93,0060244
93,11385
93,2033
0060047,8927
0060047,0060223
0060047,4540
8927,12568
8927,13365
0060048,599
0060048,602
0060048,603
599,591
599,600
599,605
0060050,718
0060050,8925
870,1188
870,1195
870,1803
870,2537
870,5656
870,7319
870,9743
0060056,2914
0060056,1205
0060056,1557
0060056,2916
2914,7
2914,612
2914,74
0060057,3044
3044,0060495
3044,0060503
3044,0060513
3044,1205
3044,3660
3044,4376
3044,4377
3044,4379
0060058,2531
0060058,5600
0060058,5821
0060058,5822
0060058,5823
0060058,5825
0060058,8567
2531,1240
2531,0060083
2531,3664
2531,5621
2531,712
2531,8683
0060061,8541
0060061,8691
0060071,14566
0060071,5465
0060071,6198
0060071,8866
14566,0060072
0060073,0060083
0060073,10619
0060073,2689
0060073,672
0060073,8538
0060073,8675
0060083,3277
0060074,8791
8791,3010
8791,5670
8791,8428
0060082,0060097
0060082,10199
0060082,10350
0060082,10352
0060082,10354
0060082,1616
0060082,1618
0060082,1623
0060082,1625
0060082,1629
0060082,1631
0060082,1634
0060082,1641
0060082,3003
0060082,3009
0060082,3013
0060082,476
0060082,9504
0060097,10200
0060097,10205
0060086,0060088
0060086,0060095
0060086,0060109
0060086,0060110
0060086,0060111
0060086,0060112
0060086,0060114
0060086,4895
0060087,11624
0060087,2883
0060087,2885
0060087,2887
0060087,3579
0060087,3855
0060087,745
0060088,2068
0060089,1786
0060089,2891
0060089,3829
0060089,5389
0060089,7608
0060090,0060115
0060090,2679
0060090,3840
0060090,4587
0060090,5126
0060090,6293
0060115,2001
0060091,5044
0060091,5238
0060091,6285
0060091,8012
0060092,1975
0060092,4419
0060123,0060099
0060123,0080109
0060123,2701
0060123,315
0060123,3814
0060095,13223
0060095,1371
0060095,1373
0060095,13958
0060095,5475
0060095,5916
0060095,7242
0060099,461
0060100,201
0060101,4844
0060102,201
201,184
201,200
201,264
201,2649
201,2668
201,2706
201,3098
201,3355
201,3939
201,4136
201,4231
201,4386
201,6333
201,8632
0060103,3620
0060103,3865
0060103,3870
0060103,4788
0060103,4790
0060103,4794
3620,12969
3620,1319
3620,2133
3620,3234
3620,338
3620,3565
3620,3093
3620,4439
3620,4955
3620,502
3620,5612
3620,5772
0060104,4205
0060104,3860
4205,4848
4205,5056
4205,5059
4205,6458
4205,6500
0060106,1319
0060106,6939
1319,0060108
1319,1659
1319,2127
1319,2129
1319,2132
1319,4164
1319,6128
0060108,3073
0060108,7497
0060109,2060
0060109,2064
0060109,2066
0060109,2080
0060109,5043
0060109,5142
0060110,5476
0060110,9442
0060110,9445
0060111,3173
0060111,3705
0060111,5124
0060111,5196
0060111,5478
0060112,2636
0060112,3269
0060112,3578
0060112,5474
0060112,5480
0060112,5897
0060112,6211
0060112,6469
0060114,125
0060114,135
0060114,137
0060114,5402
0060116,3093
0060116,2174
0060116,833
3093,1192
3093,171
3093,6607
0060117,1789
0060118,7
0060118,3463
7,15
7,16
7,17
7,18
7,28
7,77
0060121,3165
0060122,4159
0060125,2916
0060125,0060126
0060125,0060127
0060125,0060128
0060125,0060129
2916,11335
2916,14039
2916,2917
2916,4371
2916,6688
2916,7465
0060130,4090
4090,0060131
4090,0060132
4090,0060133
4090,0060134
4090,0060135
4090,0060136
4090,0060137
4090,0060138
4090,0060139
4090,0060140
4090,0060141
4090,0060142
4090,0060143
4090,0060144
4090,0060145
4090,0060146
4090,0060147
4090,0060148
4090,0060149
4090,0060150
4090,0060151
4090,0060152
4090,0060154
4090,0060155
4090,13417
4090,2033
4090,4970
0060135,4260
0060135,4627
0060153,0060155
0060155,0060156
0060157,986
0060159,0060336
0060159,14701
0060159,14753
0060159,9269
0060160,12376
0060160,13137
0060163,4737
4737,0060164
4737,11569
4737,12883
4737,13918
4737,1768
0060165,8619
0060166,3312
3312,14042
3312,3324
3312,845
0060167,1596
1596,1595
1596,3324
1596,2848
0060168,9265
0060170,1827
1827,0060475
1827,2481
0060174,0060176
0060176,0060175
0060176,0060177
0060178,10024
10024,6364
0060180,0060181
0060180,0060182
0060180,0060185
0060180,0060186
0060180,0060187
0060180,8577
0060182,0060183
0060182,0060184
0060188,8778
8778,0060189
8778,0060190
8778,0060191
8778,0060192
0060215,3213
0060219,10619
10619,13005
10619,8304
0060220,1555
0060220,14443
0060220,1554
0060220,743
1555,10612
0060228,10941
10941,3527
0060234,12960
12960,0060359
12960,14705
12960,14761
12960,14768
0060236,653
653,14218
653,1919
0060242,11193
0060243,4186
4186,92
0060249,0080010
0060249,0060250
0080010,0080007
0080010,0080001
0080010,2247
0080010,2300
0080010,6682
0060251,0080036
0080036,205
0060256,10123
10123,0060257
10123,0060258
10123,0060304
10123,10122
10123,11668
10123,12305
10123,2383
10123,3138
0060260,0060261
0060262,77
0060262,10211
0060262,10254
0060262,11151
0060262,4140
0060262,9714
0060262,9717
77,2326
77,3118
77,403
77,6050
77,750
77,76
77,8283
77,8534
77,8677
0060264,0060265
0060264,0060266
0060264,0060267
0060264,0060268
0060264,0060269
0060264,0060270
0060264,0060271
0060264,0060272
0060264,0060273
0060264,0060274
0060264,0060275
0060264,0060276
0060264,0060277
0060264,0060278
0060264,0060279
0060280,3952
3952,10493
3952,3947
3952,4968
0060282,9720
9720,9719
9720,9726
0060284,582
0060285,0080074
0080074,0080016
0060289,0060290
0060292,2581
2581,0060293
2581,2580
0060312,1762
1762,1761
1762,9297
0060313,3225
3225,14224
3225,3227
3225,9392
0060314,9942
9942,1602
0060315,403
403,10854
403,10944
403,4331
403,4557
403,5773
403,9297
403,9637
403,9655
0060316,4501
4501,0060373
4501,0060374
4501,0060375
4501,0060377
4501,0060378
4501,0060380
4501,0060381
4501,0060382
0060317,850
850,11049
850,11162
850,12117
850,12120
850,1584
850,2320
850,2810
850,2942
850,3082
850,3319
850,3677
850,424
850,4374
850,552
850,849
0060318,9119
9119,8692
0060319,6000
6000,14172
6000,8515
6000,9651
6000,9775
0060322,3342
3342,1019
3342,14087
3342,0080001
3342,381
3342,4257
3342,7147
3342,7489
3342,848
0060323,3463
3463,10688
3463,10690
3463,10691
3463,11603
3463,5998
0060325,2253
2253,2251
2253,2568
2253,3456
2253,361
2253,9043
2253,9681
0060326,0080016
0080016,0080073
0080016,1088
0060328,1285
1285,1283
1285,13662
1285,3127
1285,3128
1285,9307
0060329,229
229,1003
229,1100
229,121
229,12735
229,1284
229,13938
229,14133
229,1962
229,2059
229,2273
229,15
229,289
229,429
229,4333
229,727
229,7518
229,851
0060334,11717
11717,9351
0060338,3246
3246,3247
3246,3255
3246,3260
0060343,11476
11476,0080011
11476,12559
0060344,2722
2722,2723
0060353,0060379
0060379,0060383
0060379,0060384
0060379,0060385
0060379,5768
0060354,2218
2218,11125
2218,1588
2218,2213
2218,2219
2218,2223
2218,2228
0060361,0060362
0060367,14330
14330,0060368
14330,0060369
14330,0060370
14330,0060371
14330,0060372
0080014,0060429
0080014,1085
0080014,11665
0080014,11983
0080014,14250
0080014,14681
0080014,1921
0080014,1932
0060429,0060430
0060429,0060431
0060429,0060432
0060429,0060433
0060429,0060434
0060429,0060435
0060429,0060436
0060429,0060437
0060429,0060458
0060429,0060459
0060429,0060460
0060429,0060461
0060438,12347
0060440,2566
0060440,0060447
0060440,0060449
0060440,0060450
0060440,0060451
0060440,0060454
2566,0060441
2566,0060442
2566,0060443
2566,11554
0060441,0060444
0060441,0060453
0060441,0060455
0060441,12318
0060441,8943
0060442,0060445
0060442,0060448
0060442,0060452
0060442,0060456
0060442,2565
0060443,0060446
0060443,0060457
0060443,11555
0060466,3086
3086,1483
3086,5337
3086,5338
0060474,10780
10780,8432
0060492,4377
0060495,0060523
0060495,0060524
0060496,1205
0060496,0060497
1205,0060500
1205,0060501
1205,0060502
1205,0060532
0060497,0060498
0060500,0060519
0060503,0060504
0060503,0060505
0060503,0060506
0060503,0060507
0060503,0060508
0060503,0060509
0060503,0060510
0060503,0060511
0060503,0060512
0060513,0060514
0060513,0060515
0060513,0060516
0060513,0060517
0060513,0060518
0060519,0060520
0060521,4376
4376,0060522
0060523,0060530
0060524,0060525
0060524,0060526
0060524,0060527
0060524,0060528
0060524,0060529
0060530,0060531
0060534,299
299,3030
299,3111
299,3112
299,3493
299,4024
299,4468
299,4917
299,4929
0060538,3326
3326,3325
3326,2213
0070004,2225
0070004,2226
0070004,3166
0070004,4971
0070004,9538
0080000,17
0080000,10481
0080001,0080005
0080001,0080006
0080001,0080008
0080005,0080011
0080005,0080031
0080005,10573
0080005,205
0080005,4254
0080006,11836
0080007,6725
0080007,90
0080008,0080018
0080008,10159
0080008,8125
0080008,84
0080011,3341
0080019,0080020
0080019,0080021
0080019,0080022
0080019,0080023
0080032,4254
4254,0080033
4254,0080039
4254,11991
4254,13533
4254,4253
4254,4997
205,0080037
205,203
205,5408
0080043,0080054
0080043,0080055
0080043,0080056
0080049,0080050
0080049,0080051
0080049,0080052
0080053,4184
4184,4183
0080072,5353
5353,11371
5353,11372
5353,13254
5353,1897
5353,3877
0080077,11705
11705,0080078
11705,12387
11705,13068
0080100,0080101
0080100,0080102
0080100,0080103
100,12384
10003,2952
2952,2951
2952,3930
2952,4539
10011,1781
1781,170
1781,4515
1002,1005
1002,4560
1002,4561
1002,7528
1005,7962
10020,10021
10020,4932
10021,10816
10021,7479
10021,7959
6364,12783
1003,1260
1003,9978
10030,9675
9675,10031
9675,10032
9675,3083
10033,10034
10034,11637
10040,8923
8923,10044
8923,10047
8923,10054
8923,6367
8923,4159
10069,2598
2598,10070
2598,10071
2598,2597
2598,5457
2598,8002
10073,9470
9470,11572
9470,11574
9470,14559
9470,9471
10081,9588
9588,13664
9588,5222
9588,5224
9588,5225
9588,646
10112,10113
10113,12140
10120,530
530,10348
530,12397
530,12959
530,13653
530,13654
530,1570
530,348
530,9423
530,9909
10125,10126
10126,10428
10127,6713
6713,10991
6713,11390
6713,13089
6713,13100
6713,3407
6713,3454
6713,4193
6713,4372
6713,5976
6713,6712
866,112
866,11695
866,799
866,864
10131,10132
10132,11120
10132,13709
10132,13868
10138,10140
10140,1400
10140,12895
10139,4251
10139,10526
10139,11028
10139,11029
4251,10989
4251,11653
4251,1248
4251,4250
4251,6195
1400,10174
1400,11134
1400,13651
1400,13655
1400,13757
1400,13929
1400,1399
1400,1822
1400,3096
1400,6970
1400,950
1400,9935
10146,3277
3277,3275
3277,3284
10149,184
10149,10151
184,1862
184,1863
184,2776
184,3303
184,3347
184,4143
184,5090
184,5546
184,6579
184,6759
184,7827
10152,10153
10156,7505
7505,1738
7505,3218
7505,4434
10175,1210
1210,1209
1210,1891
1210,13329
1210,14155
10177,1073
1073,11130
1073,11520
1073,11664
1073,1591
10182,9352
9352,11712
9352,1837
9352,9351
10183,3906
10184,3315
3315,10192
3315,10193
3315,10208
3315,3616
3315,7014
10188,3165
3165,172
3165,2173
3165,2410
3165,2411
3165,2425
3165,2433
3165,2438
3165,2495
3165,2664
3165,3178
3165,4683
3165,471
3165,5375
3165,5759
3165,5949
3165,664
3165,7181
3165,8006
1019,10755
10190,916
916,3317
916,907
916,917
10194,3116
3116,2673
3116,2698
3116,5977
3116,6245
3116,7334
3116,7762
3116,8411
10206,10207
10223,633
10223,14202
10223,14203
633,3428
633,3429
633,631
633,668
633,876
633,971
633,9788
1023,1024
1024,1025
1024,10887
1024,11851
10230,1936
1936,12720
1936,2348
1936,2347
10234,1787
1787,10507
1787,11481
1787,1869
10235,9306
9306,540
10241,1099
10241,12241
10247,1532
1532,1673
1532,3798
10265,285
285,12972
285,713
10266,9408
9408,10648
9408,10649
9408,10651
9408,9407
9408,5844
10283,3856
10283,10286
10283,10289
10283,10290
10283,2992
10283,4054
3856,10366
3856,11615
3856,13169
3856,14545
3856,2998
3856,193
3856,518
3856,5639
3856,6721
3856,7632
10286,10287
10286,2526
10286,4011
10286,4868
10286,5634
10286,7141
1029,14451
1029,14452
10293,9840
9840,9839
9840,540
9840,9888
10300,341
341,11713
341,1272
341,12918
341,13252
341,1729
341,9240
341,9286
10301,10302
10302,10854
10854,10303
10854,12897
10854,12899
10854,12901
10854,12904
10854,12905
10310,9471
10310,12157
9471,10341
9471,11608
9471,12055
9471,12156
10316,3082
10316,10319
10316,10320
10316,10321
10316,10322
10316,10323
10316,10324
10316,10325
10316,10326
10316,10327
10316,10328
10316,10329
10316,10330
10316,10331
3082,13406
3082,2799
3082,3770
3082,841
10337,5723
5723,10627
5723,10631
5723,1891
10341,10361
10349,10350
10350,10686
1035,1037
1037,1240
1037,10747
1037,9513
1037,9952
10353,5997
5997,10354
5997,5999
10354,3274
1036,1240
1240,11868
1240,12603
1240,12965
1240,3264
1240,6004
1240,7757
1240,8692
1240,8761
1240,9254
10366,10368
10371,10567
10371,10568
10375,10376
10376,10377
10376,10378
10383,3690
3690,3689
3690,574
3690,8443
10393,381
381,1123
381,12225
381,13781
381,14107
381,14276
381,14284
381,14286
381,1670
381,2092
381,227
381,2965
381,528
381,6227
381,801
381,9754
381,9898
10398,3482
3482,3481
9365,48
10423,824
824,1474
824,823
824,3388
10435,11506
11506,10754
11506,14247
11506,14435
10439,8463
8463,10440
8463,10441
8463,10444
8463,10445
8463,4677
8463,9910
10442,10443
10443,9383
9383,9378
9383,1407
9383,9384
9383,9388
9383,9389
10460,9561
10461,216
216,11736
216,14089
216,214
216,217
10471,971
971,10810
971,14181
971,970
10480,10481
10481,3827
10485,6050
6050,11963
6050,13185
6050,13186
6050,9021
6050,9164
6050,9192
6050,9206
10487,11372
11372,1770
10493,13774
10499,1397
1397,930
1397,9369
10526,13474
10533,552
552,12375
552,14319
552,3240
552,551
552,5870
10534,10536
10534,10538
10534,10540
10534,10544
10534,10548
10534,4716
10534,5280
10534,5517
10534,5579
10534,5700
10541,3717
3717,5517
3717,5593
3717,6217
3717,6595
10544,10547
10550,2000
2000,1999
2000,9739
10575,12678
10575,182
10579,1443
10579,10588
10579,13945
10579,3210
10579,3613
10579,4252
1443,10742
1443,10908
1443,1442
1443,14524
1443,2367
10590,10591
10591,10763
10591,13129
10591,13593
10763,10824
10763,10825
10763,11130
10763,6432
10593,1389
1389,574
1389,4308
1389,5214
1389,5221
10600,2769
2769,11119
2769,2768
10603,4195
10615,10616
10616,2568
2568,1513
2568,5757
1063,10952
1063,3052
10646,1510
1510,10930
1510,10931
1510,10932
1510,10936
1510,10938
1510,10939
1510,1509
1510,2745
1510,334
10652,680
10655,6460
6460,6459
10656,5143
5143,7160
1066,1067
1067,1068
1067,1070
1067,13544
10660,4691
4691,10661
4691,12064
4691,4690
4691,5559
4691,5046
10685,2030
2030,10933
2030,14320
2030,1561
2030,2055
2030,4964
2030,591
2030,594
2030,6088
10690,13520
10697,9724
9724,11752
9724,13732
9724,9723
9724,4692
10719,7998
7998,11277
7998,50
11130,13143
11130,13731
1074,3021
1074,4676
1074,784
10744,11747
11747,11746
11747,363
10754,5100
10754,10852
10754,11180
5100,5782
5100,7439
1076,11400
1076,11401
11400,2744
11400,559
10762,272
272,11512
272,13738
272,13739
272,914
10772,2452
2452,11247
2452,1247
10778,3951
3951,10779
3951,820
3951,9694
8432,11242
8432,2834
8432,8431
8432,4961
8432,8997
10782,1602
1602,13378
1602,4637
1602,4638
1602,4639
1602,4640
10783,2860
2860,2859
2860,589
2860,5378
2860,5379
10787,1414
1414,1100
1414,14336
1079,1080
1080,1081
1080,1082
1080,11678
1080,12211
1080,14422
10790,10791
10791,14225
10792,2051
2051,2050
10793,10794
10794,13046
10802,9401
9401,9402
10808,750
750,10927
750,13976
750,1724
750,749
750,752
750,8644
10811,10812
10811,10813
10811,4931
10823,10825
10825,10913
10835,48
48,11997
48,12332
48,12333
48,12335
48,1529
48,2519
48,47
48,15
48,5576
48,9402
48,9912
10863,540
10863,10864
10863,10866
10863,10869
540,1143
540,12445
540,12557
540,12667
540,1942
540,538
540,9834
540,9837
540,9838
540,9841
540,9843
10865,3817
3817,3816
3817,5656
2007,10873
2007,13214
2007,14245
2007,2006
2007,2569
2007,9867
10880,3875
3875,12282
3875,14392
3875,864
1089,319
319,318
319,320
319,327
10908,14159
10908,1573
10914,1561
10914,13027
10914,4543
10914,5340
1561,1307
1561,2468
1561,3324
10919,1234
1234,13352
10934,10935
10935,11037
10935,11038
3527,13099
3527,3525
3527,13089
3527,3821
10944,11514
10944,13333
10944,13500
10944,1456
10963,10964
10964,869
869,867
869,9462
10971,10972
10972,5733
10972,12265
5733,10973
5733,5731
5733,5732
5733,1962
10973,13942
10974,1100
1100,3781
1100,5119
1100,5425
1100,5426
1100,7347
1100,7880
10986,1222
1222,6227
1222,14021
10992,639
639,640
10997,9669
9669,13574
9669,13717
9669,13963
9669,13964
110,11364
110,11367
11014,3128
3128,11374
11030,11031
11030,11032
11030,11033
11030,11034
11054,3996
11054,11593
11054,11809
11054,11811
11054,11812
11054,11813
11054,11814
11054,11817
11054,11820
11054,11821
11054,4007
11054,5427
3996,11819
3996,263
3996,734
1106,5041
5041,1107
5041,1108
5041,1114
5041,5040
5041,5784
11060,1677
1107,3748
1107,4686
1107,4878
1107,4914
1107,5625
1107,7134
11076,11077
11077,14019
11077,14456
11077,14457
11086,11282
11086,11283
11111,5200
5200,5199
11121,5330
5330,11189
5330,11623
5330,5608
11123,9809
9809,11450
9809,1557
11126,1588
1588,1587
11132,47
11132,11133
11132,13206
47,14654
47,2301
1114,5276
11153,1382
1382,1383
11155,1383
1383,11156
1383,1381
1383,2282
1383,9230
1116,11750
11161,11162
11162,11394
11162,11396
11162,12716
11164,1237
1237,11267
1237,11342
1237,11541
1237,11793
1237,14507
1237,2879
11175,930
930,11230
930,12359
930,12360
930,12363
930,12364
930,14233
930,9945
11177,238
238,11518
11180,11181
11180,3697
11180,9739
11184,6195
11184,11190
11184,11197
11184,11213
11184,11219
6195,2458
6195,2475
6195,9700
6195,9709
11198,11200
11200,612
11200,2012
11200,613
11199,11201
11201,28
11201,13543
612,3262
28,2277
28,50
28,53
11202,13543
13543,12466
13543,13575
11203,11204
11204,2475
2475,13326
2475,13341
2475,2474
2475,9512
11206,302
302,11718
302,12797
302,1574
302,5062
302,670
302,809
302,8519
302,9505
11211,11212
11217,5782
5782,1214
5782,12546
5782,13790
5782,13791
5782,5781
1123,12537
1123,6590
1123,6603
1123,6643
11230,11232
11230,11233
11230,11234
11231,9957
9957,13585
11243,11244
11244,2355
11244,13576
2355,11759
2355,12449
2355,12450
2355,13121
2355,74
2355,2361
2355,720
11245,9771
11246,11247
11257,591
591,593
11269,823
823,11693
823,2562
823,4617
11285,4109
11289,841
841,12522
841,13891
841,14453
841,2314
841,2708
841,2710
841,840
1129,1130
1130,3646
11294,255
255,14459
255,2517
255,254
255,467
255,469
255,472
255,474
255,482
255,486
255,490
255,492
255,495
255,496
255,501
255,505
255,5241
11299,5976
5976,13446
5976,807
3646,53
11315,1731
1731,1759
11316,3612
3612,3611
11328,2468
2468,5418
2468,5419
2468,778
2468,8646
11330,2723
2723,2773
2723,3159
2723,3309
2723,3310
2723,3777
2723,4223
2723,4397
2723,4398
2723,4399
2723,4400
2723,4406
2723,8502
2723,8741
2723,9165
11335,13403
11335,13404
11335,13405
11335,13407
11338,13521
1134,1483
1483,3388
1483,3087
1483,3671
11343,11595
11343,12124
11343,13452
11343,14230
11343,728
11353,365
365,12143
365,12144
365,12145
365,13948
365,18
365,724
11354,11355
11355,9590
9590,13689
9590,9589
9590,18
1138,1140
1140,5612
1140,3809
1140,6103
1140,7515
1140,7646
1140,7824
1140,7915
1140,8203
11382,4677
11382,12087
4677,11871
4677,12196
4677,13626
4677,4664
4677,9697
4677,9858
5612,14150
5612,14151
5612,14152
5612,3185
5612,3618
5612,3637
5612,3639
5612,3641
5612,4847
5612,5615
5612,6872
5612,7071
5612,7224
2744,2743
11406,1417
1417,1415
1417,3480
1142,1143
1143,11853
11424,289
289,11427
289,11429
289,11430
289,11431
289,11432
11446,12528
12528,9473
11452,2383
2383,12043
11459,9428
9428,9427
11465,574
11465,11488
11465,11504
11465,11599
11465,3223
574,11577
574,13913
574,573
574,6925
11472,2596
11472,7764
2596,13348
2596,13476
2596,2595
2596,2600
2596,2877
11482,118
118,115
11486,11504
11502,61
61,1754
61,988
11503,9743
9743,12785
11507,8670
8670,12128
8670,12129
8670,8689
11518,14523
11527,786
786,3437
11543,9858
9858,14444
9858,9857
11547,12307
11547,12311
11547,13448
11550,562
562,2817
562,5656
11557,3697
11557,11558
3697,3696
3697,9736
1156,848
848,13189
848,14256
848,6196
848,7148
848,813
848,8398
11563,865
865,13241
865,2555
865,3049
865,3825
865,525
865,9810
11581,9368
9368,12125
9368,12197
9368,13014
9368,9461
1159,76
1159,11914
1159,2321
76,12070
76,12072
76,12234
76,12642
76,3122
76,3229
76,4029
76,4071
76,4370
76,6225
11594,11595
11595,13787
11595,13788
11595,13789
116,117
116,4699
116,6201
117,176
117,14535
117,5262
117,5877
117,6547
117,9299
11608,12246
11613,1923
1923,12698
1923,2277
1923,3763
1923,4671
1923,4674
11615,11838
11615,11839
11615,3449
11629,1284
1284,12637
1284,14130
1284,14131
11653,11988
11653,12304
11656,8502
8502,8505
8502,8508
8502,9182
11661,13399
13399,1432
13399,13909
13399,13910
13399,13912
11669,420
420,421
11671,4535
4535,421
1168,1171
1168,1172
1168,13809
1168,13810
1168,14118
1168,3145
11684,6498
6498,11685
6498,6944
6498,6945
176,175
6025,7263
11714,9351
9351,11716
9351,9744
363,1380
363,120
363,5727
11748,1725
1725,4490
11754,9799
9799,11772
9799,11776
9799,11816
9799,11829
9799,980
11755,4137
1176,2841
1176,6132
1176,9563
11760,8125
8125,13300
8125,14415
11766,790
790,12349
11771,9650
9650,13174
9650,9649
9650,1279
11781,11782
11782,13919
11786,2529
2529,11787
2529,2530
2529,2533
2529,6376
11797,3437
3437,1583
3437,9396
11801,12328
11801,13579
11818,11819
11819,14489
11819,4939
11823,409
409,1852
409,2237
409,3118
409,5082
409,900
409,918
409,9245
11831,5691
5691,11832
5691,1393
1184,2527
1184,2590
11840,3393
3393,11843
3393,11847
3393,4248
3393,5844
3393,8805
11864,1979
1979,8886
1187,1188
1187,12526
1188,12171
1188,4196
1188,4201
1188,4613
1188,572
11875,9637
9637,9663
9637,9673
11885,11887
11885,6936
11888,956
956,6175
956,6564
956,6735
956,3192
120,193
120,1245
120,14059
120,1964
120,2021
120,3001
120,4362
11905,1245
1245,1243
1245,1294
1245,2072
1245,2076
1245,2093
1245,2096
1245,2401
11907,8504
8504,8503
8504,4223
1192,2621
1192,3193
1192,4693
1192,4698
11920,12001
11920,12002
11934,1542
11963,13147
11963,13921
11963,13922
11963,6297
11968,2170
2170,121
2170,3385
11975,1393
1393,13295
1393,1392
11981,9970
9970,654
11994,2519
2519,11996
2519,2518
2519,3089
2519,5104
1201,338
338,12984
338,14125
338,1760
338,2815
338,3198
338,337
338,3417
338,3419
338,3421
1891,13561
1891,146
1891,5656
1891,705
12016,368
368,2135
368,3541
368,1659
368,5815
368,6112
368,6291
